Hoover,Garrison,Glen_Canyon,Oahe,Fort_Peck,Grand_Coulee,Kentucky,Sam_Rayburn,Wolf_Creek,Libby_Dam,Bull_Shoals,Harry_S_Trauman,Denison,Toledo_Bend,Shasta,Flaming_Gorge,Eufaula_Lake,J_Storm_Thurmond,Blakely_Mountain,Oroville,Table_Rock,Hartwell,John_H_Kerr,Norris,New_Melones
103.5042739,579.5241153,166.872,719.1355235,120,3362.91893,569.9,4.389104,42.66503873,446.7119537,169.5533476,147.6588269,87.99013004,35.10377726,132.2589287,25.65,30.0388664,95,23.7305,59.42920042,78.316,48.838,171.7879603,32.72707439,24.86759898
79.66027391,602.7741153,141.6,694.7140235,120,3437.91893,624.803,4.1342528,48.95903873,449.5439537,163.8878476,141.5898269,93.72073004,35.10377726,134.8389287,25.65,27.7221472,95,20.519,63.02920042,75.76,51.076,132.3928603,30.12907439,27.53579898
46.51027391,579.5241153,141.6,670.2925235,120,3512.91893,679.706,3.9360352,42.66503873,428.2439537,158.2223476,135.5208269,99.45133004,35.10377726,137.4189287,25.65,30.298976,98.85820566,17.3075,59.42920042,73.204,48.838,171.7879603,27.53107439,25.16625146
79.66027391,556.2741153,141.6,645.8710235,120,3587.91893,734.609,3.7378176,46.24303873,406.9439537,163.8878476,141.5898269,105.18193,35.10377726,134.8389287,25.65,26.166476,95.53695566,14.096,63.02920042,70.648,46.6,145.3252263,24.93307439,23.69377543
46.51027391,533.0241153,141.6,634.1845235,120,3628.61193,679.706,3.4829664,39.94903873,390.0789537,169.5533476,147.6588269,110.91253,35.10377726,137.4189287,25.65,23.1914592,100.4869557,17.3075,66.62920042,68.092,46.6,105.9301263,22.7,26.36197543
79.66027391,509.7741153,146.5761834,634.1845235,120,3603.00093,624.803,3.2847488,46.24303873,368.7789537,175.2188476,153.7278269,105.18193,35.10377726,139.9989287,25.65,21.4924512,95.53695566,14.096,63.02920042,69.75147792,46.6,117.1319093,22.7,23.69377543
46.51027391,494.5741153,141.6,634.1845235,120,3528.00093,679.706,3.7378176,52.53703873,358.9299537,180.8843476,159.7968269,99.45133004,35.10377726,137.4189287,25.65,21.2942336,95,10.8845,59.42920042,72.30747792,46.6,156.5270093,25.298,21.68327933
30.18967206,517.8241153,141.6,634.1845235,120,3557.44493,734.609,3.7661344,58.83103873,347.6029537,183.9541581,153.7278269,105.18193,35.10377726,139.9989287,25.65,23.0350501,99.95,14.096,63.02920042,74.86347792,46.6,195.9221093,27.896,24.35147933
28,494.5741153,141.6,634.1845235,120,3632.44493,789.512,3.8794016,64.89075947,353.2669537,183.5577229,147.6588269,110.91253,29.75927726,142.5789287,25.65,21.0811909,104.9,10.8845,59.42920042,77.41947792,46.6,156.5270093,30.494,27.01967933
28,471.3241153,141.6,609.7630235,120,3707.44493,844.415,3.7944512,71.18475947,341.9399537,189.2232229,146.2598178,116.64313,24.41477726,145.1589287,25.65,20.5714885,109.85,14.096,63.02920042,79.97547792,48.838,160.8172753,27.896,29.68787933
61.15,466.2571153,141.6,634.1845235,120,3769.44593,789.512,3.7378176,77.47875947,341.9399537,194.8887229,141.8003218,122.37373,19.07027726,147.7389287,25.65,20.2033701,114.8,10.8845,59.42920042,82.53147792,51.076,141.3826168,27.54015599,32.35607933
28,466.2571153,141.6,658.6060235,120,3694.44593,734.609,3.9360352,83.77275947,363.2399537,200.5542229,135.7313218,128.10433,13.72577726,150.3087947,25.65,19.7219845,119.75,10.6217056,63.02920042,85.08747792,48.838,180.7777168,27.64909319,34.75819298
61.15,489.5071153,146.8803434,683.0275235,120,3769.44593,679.706,3.822768,90.06675947,341.9399537,206.2197229,139.6199482,122.37373,11.4781429,147.7287947,25.65,18.9857477,114.8,10.6270581,59.42920042,87.64347792,46.6,210.3732998,30.24709319,32.08999298
56.37576826,466.2571153,141.6,662.5015235,120,3844.44593,734.609,3.6245504,83.77275947,320.6399537,200.5542229,133.5509482,116.64313,11.4781429,145.1487947,25.65,18.7308965,109.85,11.9914106,55.82920042,90.19947792,48.838,170.9781998,32.84509319,29.42179298
57.23376826,466.2571153,141.6,662.5015235,120,3769.44593,789.512,3.4263328,77.47875947,299.3399537,194.8887229,127.4819482,112.843352,11.4781429,147.7287947,25.65,18.6176293,114.8,15.2029106,52.22920042,92.75547792,51.076,201.5479828,32.16679119,26.75359298
57.13276826,489.5071153,141.6,662.5015235,120,3822.62193,844.415,3.2847488,83.77275947,290.9699537,189.2232229,124.3854898,118.573952,11.4781429,145.1487947,25.65,18.1079269,119.75,11.9914106,55.82920042,90.19947792,53.314,162.1528828,29.56879119,24.08539298
28,466.2571153,141.6,638.0800235,120,3845.15093,899.318,3.3130656,77.47875947,269.6699537,183.5577229,122.9838082,122.451962,11.4781429,146.2809637,25.65,18.3627781,124.7,14.1884681,52.22920042,92.75547792,51.076,122.7577828,26.97079119,21.41719298
61.15,443.0071153,141.6,613.6585235,120,3830.86793,844.415,3.2281152,83.77275947,276.8109537,189.2232229,129.0528082,122.725579,11.4781429,148.8609637,25.65,17.9946597,129.65,10.9769681,55.82920042,95.31147792,48.838,92.8410073,29.56879119,18.74899298
33.94876826,437.9401153,141.6,589.2370235,120,3816.58393,834.5767647,3.114848,77.47875947,255.5109537,194.8887229,135.1218082,122.43286,11.4781429,147.3939267,25.65,17.7398085,134.6,10.6591731,52.22920042,97.84299712,46.6,125.8503488,32.16679119,21.41719298
67.09876826,414.6901153,141.6,577.5515235,120,3741.58393,779.6737647,3.1714816,71.18475947,265.4849537,189.2232229,129.0528082,116.70226,11.4781429,144.8139267,25.65,17.6265413,129.65,10.6645256,48.62920042,95.28699712,46.6,86.4552488,34.76479119,22.50291333
80.24076826,409.6231153,141.6,577.5515235,120,3666.58393,834.5767647,3.114848,64.89075947,244.1849537,183.5577229,122.9838082,110.97166,11.4781429,142.2339267,25.65,18.2495109,124.7,10.6698781,52.22920042,92.73099712,46.6,87.2640318,37.36279119,19.83471333
47.09076826,409.6231153,141.6,577.5515235,120,3626.48693,889.4797647,2.9449472,58.59675947,225.8409537,177.8922229,116.9148082,113.342831,11.4781429,139.6539267,25.65,20.0901029,129.65,13.8813781,50.69487906,90.17499712,46.6,126.6591318,38.70597879,22.50291333
78.55576826,386.3731153,141.6,601.9730235,120,3551.48693,944.3827647,2.8883136,52.30275947,206.0189537,176.1104045,120.3074106,119.073431,11.4781429,137.0739267,25.65,18.7308965,131.0022057,17.0928781,51.67996869,89.86893632,48.838,87.2640318,36.10797879,24.65499367
57.49276826,409.6231153,141.6,605.8675235,120,3476.48693,999.2857647,2.8883136,58.59675947,206.0189537,181.7759045,126.3764106,122.668273,11.4781429,139.6539267,25.65,18.1362437,135.9522057,13.8813781,52.91990994,87.31293632,51.076,64.9240563,33.50997879,27.32319367
79.45776826,386.3731153,141.6,630.2890235,120,3401.48693,1054.188765,2.8599968,52.30275947,184.7189537,179.6783213,132.4454106,123.791394,11.4781429,137.0739267,25.65,17.9946597,140.9022057,10.6912881,49.31990994,84.75693632,48.838,68.2563978,30.91197879,25.92925177
57.01376826,363.1231153,141.6,605.8675235,120,3326.48693,999.2857647,2.8033632,46.00875947,163.4189537,175.0343661,126.3764106,122.649171,11.4781429,134.4939267,25.65,17.8813925,145.8522057,10.6966406,45.71990994,87.02447632,51.076,75.5527393,28.31397879,24.20192413
80.30176826,386.3731153,141.6,581.4460235,120,3251.48693,944.3827647,2.7750464,39.71475947,184.7189537,169.3688661,120.3074106,116.918571,11.4781429,137.0739267,25.65,18.1079269,140.9022057,10.7019931,42.11990994,84.46847632,48.838,48.6990808,25.71597879,21.53372413
47.15176826,409.6231153,141.6,605.8675235,120,3176.48693,999.2857647,2.7467296,33.42075947,163.4189537,163.7033661,114.2384106,111.187971,11.4781429,134.4939267,25.65,17.8813925,135.9522057,10.7073456,38.51990994,81.91247632,46.6,88.0941808,23.11797879,18.86552413
80.30176826,386.3731153,141.6,605.8675235,120,3101.48693,944.3827647,2.7467296,28.3,167.6834823,158.0378661,108.1694106,105.457371,11.4781429,137.0739267,25.65,17.7398085,131.0022057,13.9188456,34.91990994,79.35647632,46.6,95.0927638,22.7,21.53372413
113.4517683,409.6231153,141.6,630.2890235,120,3026.48693,999.2857647,2.7467296,30.89105339,150.6579823,152.3723661,102.1004106,111.187971,11.4781429,134.4939267,25.65,17.6265413,126.0522057,11.6520506,31.31990994,76.80047632,46.6,60.4241053,22.7,24.20192413
80.30176826,409.6231153,141.6,634.1845235,120,2951.48693,1054.188765,2.7184128,28.3,144.9584823,146.7068661,100.4150186,116.918571,11.4781429,131.9139267,25.65,17.5132741,121.1022057,10.7234031,34.91990994,74.24447632,46.6,81.1994468,22.7,26.87012413
113.4517683,409.6231153,141.6,634.1845235,120,2876.48693,1109.091765,2.8033632,28.3,123.6584823,152.3723661,106.4840186,122.649171,11.4781429,129.3339267,25.65,16.8903045,116.1522057,12.2577556,38.51990994,72.44408112,48.838,93.6777883,22.7,29.53832413
146.6017683,386.3731153,141.6,634.1845235,120,2801.48693,1054.188765,2.7184128,28.3,139.2244823,158.0378661,112.5530186,123.714986,11.4781429,129.6531383,25.65,16.5221861,111.2022057,10.7341081,42.11990994,75.00008112,51.076,70.5621298,25.298,32.20652413
147.4887683,363.1231153,141.6,609.7630235,120,2726.48693,999.2857647,2.690096,34.594,133.5259823,152.3723661,106.4840186,117.984386,11.4781429,127.0731383,25.65,16.2673349,106.2522057,10.7394606,45.71990994,72.44408112,48.838,62.9074713,27.896,29.53832413
180.6387683,381.3061153,166.872,585.3415235,120,2801.48693,1054.188765,2.690096,40.888,139.1534823,146.7068661,100.4150186,112.253786,11.4781429,124.4931383,25.65,16.1540677,101.3022057,10.7448131,42.11990994,69.99605632,46.6,84.9578128,30.494,26.87012413
147.4887683,381.3061153,141.6,577.5515235,120,2876.48693,1109.091765,2.6334624,47.182,127.7909823,141.0413661,94.34601858,114.624957,11.4781429,121.9131383,25.65,16.1540677,106.2522057,13.9563131,45.71990994,67.44005632,46.6,124.3529128,27.896,24.20192413
123.9617683,358.0561153,141.6,601.9730235,120,2951.48693,1054.188765,2.6051456,40.888,144.7454823,146.7068661,100.4150186,120.355557,11.4781429,119.3331383,25.65,16.1540677,111.2022057,17.1678131,49.31990994,69.99605632,46.6,156.8354958,25.298,24.40014205
125.3387683,381.3061153,141.6,626.3945235,120,2876.48693,999.2857647,2.5768288,34.594,123.4454823,152.3723661,106.4840186,126.086157,11.4781429,116.7531383,25.65,16.4089189,116.1522057,13.9563131,45.71990994,72.55205632,46.6,140.4878373,22.7,21.73194205
92.18876826,358.0561153,154.728103,650.8160235,122.8088484,2933.737985,944.3827647,7.184398244,40.888,113.5264823,158.0378661,111.1331074,131.816757,11.4781429,118.9314373,25.65,16.2673349,121.1022057,10.7662231,49.00713565,75.10805632,48.838,179.8829373,22.7,22.98735909
72.45191641,334.8061153,180.000103,640.6506751,140.8688484,2858.737985,889.4797647,2.5768288,47.182,133.3129823,163.5094285,115.4229226,126.086157,6.133642898,121.5114373,25.65,15.6726821,126.0522057,13.9777231,52.60713565,77.66405632,46.6,140.4878373,22.7,25.65555909
39.30191641,311.5561153,198.654343,640.6913776,158.9288484,2783.737985,834.5767647,2.5768288,53.476,133.2774823,157.8439285,109.3539226,120.355557,5.355559527,124.0914373,25.65,14.6815941,121.1022057,10.7769281,56.20713565,80.22005632,48.838,101.0927373,25.298,26.67744315
72.45191641,334.8061153,223.926343,640.7320801,151.2161484,2708.737985,779.6737647,2.5768288,47.99126413,154.5774823,152.1784285,103.2849226,114.624957,5.355559527,126.6714373,25.65,14.4267429,116.1522057,10.7822806,52.60713565,77.66405632,46.6,140.4878373,22.7,24.00924315
39.30191641,358.0561153,224.423583,665.1535801,169.2761484,2633.737985,754.9626447,2.5768288,46.81275413,161.5234823,146.5129285,97.21592258,108.894357,5.355559527,129.2514373,25.65,14.3134757,111.2022057,13.9937806,49.00713565,75.10805632,46.6,179.8829373,22.7,21.34104315
28,381.3061153,214.333703,640.8134851,179.5933484,2566.243985,700.0596447,2.5768288,53.10675413,155.8239823,140.8474285,91.14692258,103.163757,5.355559527,131.8314373,25.65,15.6726821,116.1522057,14.1909856,45.40713565,72.55205632,48.838,219.2780373,22.7,21.46978788
28,404.5561153,204.779823,665.2349851,197.6533484,2641.243985,645.1566447,2.4918784,54.22473413,134.5239823,135.1819285,85.07792258,108.894357,5.355559527,134.4114373,25.65,14.4267429,111.2022057,10.9794856,41.80713565,69.99605632,46.6,211.1602278,22.7,24.13798788
28,427.8061153,179.507823,640.8134851,207.9705484,2716.243985,590.2536447,2.4352448,47.93073413,150.0899823,129.5164285,79.00892258,103.163757,5.355559527,136.9914373,25.65,14.7948613,106.2522057,10.8036906,45.40713565,67.44005632,46.6,171.7651278,22.7,26.80618788
61.15,451.0561153,204.779823,634.472107,189.9105484,2791.243985,569.9,2.4352448,43.20171413,161.3814823,123.8509285,72.93992258,102.3288892,5.355559527,139.5714373,25.65,14.7948613,101.3022057,10.8090431,41.80713565,64.88405632,46.6,132.3700278,22.7,24.13798788
84.73375697,466.2571153,204.748183,658.893607,179.7137484,2866.243985,569.9,2.548512,47.56341709,140.0814823,118.1854285,72.49453378,96.59828916,5.355559527,136.9914373,25.65,14.7948613,96.35220566,10.8143956,40.5996659,62.32805632,46.6,171.7651278,22.7,21.46978788
55.95475697,466.2571153,179.476183,683.315107,161.6537484,2941.243985,624.803,2.7467296,41.26941709,132.9934823,112.5199285,71.07895378,90.86768916,5.355559527,134.4114373,25.65,15.1629797,95,10.8197481,44.1996659,59.77205632,46.6,132.3700278,22.7,24.13798788
89.10475697,466.2571153,204.748183,707.736607,143.5937484,3016.243985,679.706,2.9166304,34.97541709,154.2934823,106.8544285,77.14795378,96.59828916,5.355559527,131.8314373,25.65,14.7948613,99.95,14.0312481,40.5996659,57.21605632,48.838,157.7379353,22.7,23.76345245
122.254757,443.0071153,230.020183,683.315107,125.5337484,3091.243985,734.609,2.9449472,41.26941709,175.5934823,112.5199285,83.21695378,102.3288892,5.355559527,129.2514373,25.65,14.9364453,104.9,10.8304531,36.9996659,54.66005632,51.076,118.3428353,22.7,26.43165245
122.694757,419.7571153,204.748183,658.893607,120,3166.243985,789.512,3.7661344,34.97541709,154.2934823,106.8544285,77.14795378,102.3766442,5.355559527,131.8314373,25.65,15.3045637,109.85,14.0419531,35.53526721,57.21605632,48.838,100.0106183,22.7,29.09985245
145.059757,396.5071153,182.1759602,634.472107,120,3125.209985,734.609,3.8794016,28.68141709,132.9934823,101.1889285,71.07895378,102.3861952,5.355559527,134.4114373,25.65,15.0497125,108.1577057,10.8411581,39.13526721,59.77205632,46.6,60.6155183,22.7,26.43165245
111.909757,373.2571153,156.9039602,610.050607,128.4787231,3133.829985,679.706,3.398016,34.97541709,154.2934823,95.52342851,71.78701378,102.3957462,5.355559527,136.9914373,25.65,14.5683269,113.1077057,10.8465106,42.73526721,57.21605632,48.838,83.7383013,22.7,29.09985245
145.056757,352.9891153,182.1729602,585.629107,128.4787231,3058.829985,624.803,2.9449472,28.68141709,132.9934823,89.85792851,65.71801378,96.66514616,5.355559527,134.4114373,25.65,14.3134757,108.1577057,10.8518631,39.13526721,54.66005632,46.6,44.3432013,22.7,26.43165245
111.906757,376.2391153,156.9009602,561.207607,146.5387231,2995.327985,656.2210797,2.6617792,34.97541709,132.7449823,84.19242851,59.64901378,90.93454616,5.355559527,131.8314373,25.65,14.6815941,103.2077057,13.0092156,42.73526721,52.10405632,46.6,83.7383013,22.7,23.76345245
78.75675697,399.4891153,141.6,536.786107,128.4787231,3070.327985,711.1240797,2.548512,40.2820819,132.7094823,78.52692851,53.58001378,85.20394616,5.355559527,134.4114373,25.65,15.0497125,98.25770566,10.8625681,46.33526721,50.2,46.6,123.1334013,22.7,26.43165245
111.906757,422.7391153,166.872,549.522107,128.4787231,3128.666985,761.2070697,2.5768288,33.9880819,121.3469823,72.86142851,55.50471378,79.47334616,5.355559527,136.9914373,25.65,14.3134757,95,10.8679206,49.93526721,50.2,46.6,105.3076673,22.7,29.09985245
78.75675697,399.4891153,141.6,525.100607,120,3171.266985,816.1100697,2.6051456,28.3,142.6469823,67.19592851,49.43571378,73.74274616,5.355559527,139.5714373,25.65,14.5683269,99.95,10.8732731,46.33526721,50.2,46.6,65.9125673,22.7,31.76805245
45.60675697,376.2391153,141.6,500.679107,120,3199.708985,761.2070697,2.6334624,32.9480819,163.9469823,61.53042851,43.36671378,70.73823616,5.355559527,136.9914373,26.19555738,14.4267429,104.9,10.8786256,49.93526721,50.2,48.838,105.3076673,22.7,29.09985245
45.26675697,352.9891153,141.6,492.888107,120,3124.708985,706.3040697,3.4546496,28.3,142.6469823,55.86492851,49.43571378,71.03095516,5.355559527,139.5714373,25.65,14.4267429,109.85,10.8839781,53.53526721,50.2,51.076,144.7027673,22.7,26.43165245
55.75975697,329.7391153,141.6,468.466607,120,3049.708985,651.4010697,3.7095008,31.7030819,121.3469823,61.53042851,55.50471378,65.30035516,5.355559527,136.9914373,25.65,14.5683269,114.8,14.0954781,54.13606912,50.2,48.838,127.3870333,22.7,23.76345245
88.90975697,306.4891153,159.2929602,444.045107,120,2974.708985,596.4980697,3.2281152,28.3,112.6744823,67.19592851,61.57371378,59.56975516,5.355559527,134.4114373,25.65,15.5310981,119.75,10.8946831,50.53606912,52.756,46.6,166.2853748,22.7,21.09525245
55.75975697,296.3561153,141.6,419.623607,120,2899.708985,651.4010697,3.114848,34.594,129.6289823,61.53042851,55.50471378,64.26357616,5.355559527,131.8314373,25.65,19.6635981,124.7,14.1061831,46.93606912,55.312,48.838,126.8902748,22.7,19.54424231
88.90975697,296.3561153,141.6,395.202107,120,2824.708985,596.4980697,3.4263328,33.2030819,108.3289823,55.86492851,49.43571378,63.42362316,5.355559527,129.2514373,25.65,23.7960981,119.75,10.9053881,43.33606912,52.756,46.6,95.3340578,22.7,19.57255915
122.059757,319.6061153,166.872,407.938107,120,2749.708985,569.9,3.3696992,29.7490819,112.5679823,50.19942851,43.36671378,63.99951016,5.355559527,126.6714373,25.65,19.6635981,124.7,10.9107406,39.73606912,50.2,46.6,134.7291578,22.7,16.90435915
155.209757,342.8561153,192.144,407.938107,128.4787231,2674.708985,624.803,3.3696992,28.3,92.71048234,44.53392851,38.51459378,69.73011016,5.355559527,124.0914373,25.65,15.5310981,119.75,10.9160931,40.28744798,50.2,46.6,174.1242578,23.55985839,18.66642006
122.059757,366.1061153,166.872,407.938107,128.4787231,2599.708985,569.9,3.5112832,28.3,101.1699823,38.86842851,34.26717378,75.46071016,5.355559527,121.5129209,25.65,14.135541,114.8,14.0084456,36.68744798,50.2,46.6,198.2380823,24.26344839,15.99822006
88.90975697,389.3561153,192.144,432.359607,146.5387231,2524.708985,569.9,4.86170813,34.594,115.2934823,33.20292851,30.38787218,69.73011016,5.355559527,124.0929209,25.65,10.003041,109.85,10.9267981,40.28744798,50.2,46.6,176.5374794,26.86144839,18.66642006
55.75975697,412.6061153,217.416,442.7202586,151.4996934,2449.708985,624.803,3.256432,40.888,136.5934823,27.53742851,36.45687218,63.99951016,10.70005953,121.5129209,25.65,5.870540996,104.9,10.9321506,43.88744798,50.2,46.6,137.1423794,25.77511797,19.63669921
28,435.8561153,220.2491401,467.1417586,133.4396934,2374.708985,679.706,3.1714816,44.03580264,118.0534823,27.38946675,34.26717378,58.26891016,12.15279188,118.9329209,25.65,4.1908864,101.4682057,14.1436506,42.13235985,50.2,46.6,102.4507964,23.65568797,22.30489921
61.15,412.6061153,245.5211401,491.5632586,151.4996934,2299.708985,734.609,3.114848,46.85029264,115.1869823,33.05496675,40.33617378,52.53831016,12.15279188,121.5129209,25.65,4.0493024,104.4049557,13.7178556,45.73235985,50.2,46.6,110.6714549,22.7,19.92452642
28,435.8561153,220.2491401,515.9847586,133.4396934,2374.708985,789.512,3.0015808,47.98846783,134.9724823,38.72046675,46.40517378,46.80771016,12.15279188,118.9329209,25.65,3.9926688,109.3549557,16.9293556,49.33235985,52.756,46.6,150.0665549,22.7,17.25632642
61.15,412.6061153,245.5211401,527.8330686,151.4996934,2374.607985,734.609,2.9166304,41.69446783,113.6724823,44.38596675,52.47417378,41.07711016,12.15279188,121.5129209,25.65,3.9077184,104.4049557,13.7178556,48.4006998,52.83983632,46.6,113.5487719,22.7,19.92452642
28,389.3561153,240.8616201,503.4115686,133.4396934,2315.267985,679.706,4.24752,47.98846783,99.22248234,38.72046675,46.40517378,35.34651016,12.15279188,124.0929209,25.65,3.8510848,104.0692057,16.9293556,44.8006998,55.39583632,46.6,103.5624304,22.7,17.85739662
28,366.1061153,222.4257401,478.9900686,151.4996934,2346.541985,624.803,3.6528672,41.69446783,93.52398234,33.05496675,40.33617378,29.61591016,12.15279188,126.6729209,25.65,3.7378176,99.11920566,20.1408556,41.2006998,52.83983632,46.6,64.16733035,22.7,15.18919662
28,342.8561153,226.2688601,454.5685686,133.4396934,2271.541985,679.706,3.0865312,36.42709656,90,27.38946675,34.26717378,23.88531016,12.15279188,124.0929209,25.65,3.681184,95,16.9293556,44.8006998,50.28383632,46.6,103.5624304,22.7,14.65759296
28,319.6061153,200.9968601,430.1470686,123.4234934,2346.541985,734.609,2.83168,39.96609656,99.11598234,22.65,30.72725378,18.15471016,12.15279188,126.6729209,25.65,3.5962336,95,14.4299706,41.2006998,50.2,46.6,94.78340585,22.7,16.83799014
47.87683105,342.8561153,196.4731001,414.7695811,141.4834934,2271.541985,679.706,2.7467296,33.67209656,106.4434823,22.65,32.85135378,21.0717399,12.15279188,129.2529209,25.65,3.4829664,95,11.2184706,42.08435985,50.2,46.6,125.0630644,22.7,19.50619014
31.32224004,366.1061153,171.2011001,439.1910811,159.5434934,2256.427985,624.803,2.7184128,28.3,90,22.65,29.31175378,21.0621889,12.15279188,131.8329209,25.65,3.3696992,95,10.9856756,45.68435985,50.2,46.6,103.3247229,22.7,20.06611066
33.54924004,389.3561153,154.7573401,463.6125811,151.8307934,2304.690985,679.706,2.6617792,29.12109656,90,22.65,28.95779378,20.7694699,12.15279188,134.4129209,25.65,3.1997984,95,10.9910281,49.28435985,50.2,46.6,85.35238135,22.7,17.39791066
66.69924004,412.6061153,180.0293401,488.0340811,151.8608934,2379.690985,624.803,2.6051456,28.3,90,22.65,28.95779378,20.7599189,12.15279188,136.9929209,25.65,3.0865312,95,10.9963806,45.68435985,50.2,46.6,73.15703985,22.7,15.9601679
99.84924004,435.8561153,205.3013401,512.4555811,151.8909934,2304.690985,569.9,2.6051456,30.25409656,92.14248234,22.65,31.78929378,15.0293189,12.15279188,134.4129209,25.65,3.1431648,95,14.2078806,49.28435985,50.2,46.6,109.1276984,22.7,13.2919679
132.99924,459.1061153,230.5733401,488.0340811,151.9210934,2229.690985,624.803,2.6334624,28.3,90,22.65,37.85829378,9.298718903,12.15279188,131.8329209,25.65,3.4263328,95,11.0070856,49.41673997,50.2,46.6,89.03235685,22.7,15.33719727
109.44624,482.3561153,230.8228201,465.1548166,169.9810934,2304.690985,679.706,2.6617792,34.594,94.90348234,22.65,43.92729378,15.0293189,12.15279188,134.4129209,25.65,3.5679168,95,11.0124381,46.09766891,50.2,46.6,128.4274569,22.7,18.00539727
100.41724,494.5741153,221.8359401,465.1548166,180.2982934,2350.622985,734.609,2.83168,40.888,97.69998234,28.3155,49.99629378,18.2015197,12.15279188,136.9929209,25.65,7.7004168,95,14.2239381,42.49766891,50.2,46.6,107.5696739,22.7,15.33719727
133.56724,494.5741153,247.1079401,440.7333166,180.3283934,2275.622985,718.7114247,2.9449472,34.594,90,32.39261485,44.17771378,20.9953319,12.15279188,134.4129209,25.65,11.8329168,95,11.0231431,46.09766891,50.2,46.6,68.17457385,22.7,16.41323745
148.75324,494.5741153,270.2561801,436.8378166,180.3584934,2350.622985,773.6144247,2.973264,29.34809656,91.96498234,26.72711485,38.51435378,21.2689489,12.15279188,131.8329209,25.65,8.5516736,95,11.0284956,49.69766891,50.2,46.6,107.5696739,22.7,19.08143745
125.06524,471.3241153,246.6103001,412.4163166,162.2984934,2275.622985,718.7114247,3.0582144,28.3,91.92948234,26.72925485,38.51453378,26.9995489,12.15279188,129.2529209,25.65,10.9586016,95,14.2399956,46.09766891,50.2,48.838,68.17457385,22.7,18.14056509
158.21524,448.0741153,271.8823001,436.8378166,152.1016934,2266.172985,663.8084247,3.4546496,28.3,90,22.65,32.85117378,21.2689489,12.15279188,126.6729209,29.3265,8.070288,95,11.0392006,42.49766891,50.2,46.6,98.99730785,22.7,20.54749705
191.36524,424.8241153,297.1543001,412.4163166,152.1317934,2320.099985,718.7114247,4.1342528,28.3,111.3,22.65,32.85117378,15.5383489,12.15279188,124.0929209,25.65,5.4934592,95,11.0445531,38.89766891,50.2,46.6,119.7059664,22.7,17.87929705
158.21524,409.6231153,271.8823001,436.8378166,152.1618934,2395.099985,773.6144247,5.2669248,31.01809656,103.1499823,22.65,32.85117378,20.0980729,12.15279188,121.5129209,25.65,9.6259592,95,14.2560531,35.29766891,50.2,46.6,144.4636249,22.7,18.62195148
191.36524,432.8731153,297.1543001,461.2593166,170.2218934,2320.099985,828.5174247,5.8615776,28.3,100.2824823,28.3155,38.92017378,21.2211939,12.15279188,118.9329209,25.65,13.7584592,95,11.1682581,38.89766891,50.2,46.6,105.0685249,22.7,21.29015148
224.51524,437.9401153,322.4263001,485.6808166,180.5390934,2395.099985,883.4204247,5.7766272,28.3,90,29.56093485,39.93037378,20.9284749,12.15279188,116.3529209,25.65,17.8909592,95,13.8926106,42.49766891,50.2,46.6,141.0269419,22.7,21.19878452
191.36524,437.9401153,312.0730201,510.1023166,162.4790934,2470.099985,828.5174247,5.3235584,28.3,90,23.89543485,34.26701378,22.6179319,12.15279188,116.3242907,25.65,22.0234592,95,11.0659631,43.16121718,50.2,46.6,101.6318419,22.7,23.86698452
224.51524,437.9401153,337.3450201,485.6808166,180.5390934,2479.298985,773.6144247,4.672272,28.3,90,22.65,33.81394498,21.1925409,12.15279188,118.9042907,25.65,26.1559592,95,11.0713156,46.76121718,50.2,46.6,88.31925885,22.7,22.55799316
191.36524,437.9401153,312.0730201,465.1548166,180.6293934,2404.298985,718.7114247,4.0209856,28.3,90,28.3155,38.51437378,15.4619409,12.15279188,121.4842907,25.65,30.2884592,95,14.2828156,50.36121718,50.2,48.838,106.8189174,22.7,25.22619316
158.21524,461.1901153,286.8010201,489.5763166,180.6594934,2479.298985,773.6144247,3.4829664,28.3,111.3,22.65,34.26685378,9.731340903,12.15279188,124.0642907,25.65,34.4209592,95,11.0820206,53.96121718,50.2,46.6,104.6195759,22.7,27.89439316
191.36524,484.4401153,312.0730201,493.4718166,180.6895934,2554.298985,828.5174247,3.114848,28.3,91.57448234,24.43559405,35.95170338,15.4619409,12.15279188,126.6442907,25.65,38.5534592,95,14.2935206,57.56121718,50.2,46.6,136.6832344,22.7,25.22619316
158.21524,507.6901153,286.8010201,517.8933166,180.7196934,2479.298985,883.4204247,3.0015808,28.44109656,90,30.10109405,42.02070338,21.1925409,12.15279188,129.2242907,25.65,34.4209592,95,17.5050206,61.16121718,50.2,46.6,97.28813435,22.7,22.55799316
142.0253882,530.9401153,312.0730201,542.3148166,180.7497934,2554.298985,828.5174247,3.0298976,34.73509656,90,32.39261485,48.08970338,26.9231409,17.49729188,131.8042907,25.65,30.2884592,95,14.2935206,60.35543503,50.2,46.6,106.5155514,22.7,19.88979316
108.8753882,554.1901153,306.2778601,556.6116707,180.7798934,2479.298985,773.6144247,3.6245504,41.02909656,90,38.05811485,52.67291378,32.6537409,22.84179188,129.2242907,25.65,26.1559592,95,17.5050206,63.95543503,50.2,46.6,107.8552099,22.7,17.31451036
